"collection","n_t","trial","actual","KD","ML","MSQD","RES","SHw","SHwo"
"adhoc8",60,346,0.857388,0.829684,0.833061,0.830407,0.83786,0.887108,0.882197
"adhoc8",70,346,0.847509,0.831517,0.836452,0.83366,0.840406,0.888004,0.882192
"adhoc8",80,346,0.873282,0.836285,0.840741,0.8389,0.843619,0.886022,0.882479
"adhoc8",90,346,0.867698,0.857932,0.862166,0.860272,0.864966,0.916692,0.913827
"adhoc8",100,346,0.82732,0.857677,0.861532,0.860417,0.864065,0.91601,0.90655
"adhoc8",10,347,0.667526,0.681714,0.664437,0.639198,0.706747,0.70293,0.503751
"adhoc8",20,347,0.648625,0.698518,0.701497,0.686132,0.721742,0.697324,0.629498
"adhoc8",30,347,0.839347,0.792665,0.797503,0.789252,0.807754,0.838969,0.823847
"adhoc8",40,347,0.79768,0.781915,0.784795,0.780532,0.794144,0.833358,0.78879
"adhoc8",50,347,0.781357,0.829854,0.835197,0.829938,0.840327,0.894415,0.883107
"adhoc8",60,347,0.811426,0.824404,0.830077,0.826182,0.834582,0.876072,0.869103
"adhoc8",70,347,0.816151,0.824739,0.830412,0.82755,0.834144,0.879619,0.868895
"adhoc8",80,347,0.881443,0.855795,0.861207,0.858536,0.864181,0.908149,0.908656
"adhoc8",90,347,0.821306,0.838446,0.842791,0.841114,0.845671,0.891599,0.888459
"adhoc8",100,347,0.875,0.873594,0.877434,0.875872,0.87939,0.925479,0.925886
"adhoc8",10,348,0.637887,0.654374,0.647291,0.616118,0.689104,0.662148,0.479554
"adhoc8",20,348,0.744845,0.683048,0.689008,0.671171,0.707617,0.716611,0.616455
"adhoc8",30,348,0.804553,0.731267,0.738768,0.727381,0.751926,0.76186,0.714146
"adhoc8",40,348,0.790378,0.764451,0.766887,0.761083,0.775974,0.799228,0.771676
"adhoc8",50,348,0.822595,0.793267,0.799729,0.794153,0.806306,0.850828,0.820095
"adhoc8",60,348,0.714777,0.797749,0.802283,0.799332,0.80695,0.849716,0.840651
"adhoc8",70,348,0.762027,0.819674,0.823382,0.820756,0.827414,0.874328,0.859181
"adhoc8",80,348,0.755155,0.795815,0.798654,0.797729,0.802634,0.842567,0.815623
"adhoc8",90,348,0.758591,0.818198,0.822329,0.820335,0.825995,0.869217,0.856574
"adhoc8",100,348,0.890464,0.872746,0.876286,0.874887,0.878424,0.922755,0.920565
"adhoc8",10,349,0.610395,0.613285,0.603802,0.575518,0.646701,0.5792,0.327198
"adhoc8",20,349,0.712629,0.676042,0.680878,0.664409,0.701414,0.699934,0.619563
"adhoc8",30,349,0.800258,0.715841,0.719816,0.709796,0.733608,0.735628,0.673894
"adhoc8",40,349,0.756873,0.788062,0.796016,0.788352,0.804198,0.839564,0.831431
"adhoc8",50,349,0.840206,0.801698,0.80782,0.802957,0.814091,0.858184,0.844592
"adhoc8",60,349,0.808419,0.803599,0.810134,0.805572,0.814628,0.853113,0.855219
"adhoc8",70,349,0.888316,0.838608,0.842336,0.840437,0.846087,0.896358,0.891754
"adhoc8",80,349,0.84579,0.85121,0.85584,0.854104,0.858506,0.900447,0.904901
"adhoc8",90,349,0.859536,0.861359,0.866432,0.864675,0.868662,0.91788,0.910388
"adhoc8",100,349,0.858677,0.865439,0.86861,0.867285,0.870665,0.921788,0.918665
"adhoc8",10,350,0.662801,0.687811,0.686612,0.652494,0.727934,0.746599,0.611865
"adhoc8",20,350,0.753007,0.745696,0.750595,0.734655,0.76845,0.796645,0.750833
"adhoc8",30,350,0.765464,0.774921,0.779447,0.77058,0.790869,0.806265,0.796268
"adhoc8",40,350,0.771907,0.755212,0.760651,0.755326,0.769068,0.806188,0.748546
"adhoc8",50,350,0.823024,0.80924,0.815282,0.810241,0.82079,0.866073,0.845571
"adhoc8",60,350,0.810567,0.81501,0.821717,0.817542,0.826815,0.874189,0.861981
"adhoc8",70,350,0.895619,0.817068,0.822215,0.819413,0.826009,0.868459,0.859495
"adhoc8",80,350,0.738402,0.822002,0.826454,0.824513,0.830085,0.870119,0.866477
"adhoc8",90,350,0.81744,0.844726,0.848273,0.846475,0.85121,0.902239,0.898841
"adhoc8",100,350,0.824742,0.853171,0.856699,0.855268,0.859221,0.905473,0.900567
"adhoc8",10,351,0.617698,0.573468,0.569186,0.535748,0.610805,0.58534,0.288231
"adhoc8",20,351,0.718643,0.709314,0.710237,0.697457,0.730387,0.743564,0.645706
"adhoc8",30,351,0.770189,0.74671,0.74791,0.740013,0.760005,0.806516,0.740769
"adhoc8",40,351,0.771907,0.773769,0.775258,0.771785,0.784082,0.819558,0.787278
"adhoc8",50,351,0.841924,0.816127,0.821567,0.81664,0.827236,0.871874,0.862712
"adhoc8",60,351,0.768041,0.809701,0.815319,0.812012,0.820395,0.867572,0.856701
"adhoc8",70,351,0.834622,0.853464,0.856627,0.854714,0.860868,0.90826,0.901397
"adhoc8",80,351,0.879296,0.859082,0.863259,0.861162,0.86607,0.916234,0.914745
"adhoc8",90,351,0.850086,0.86482,0.868785,0.866841,0.871713,0.925702,0.922524
"adhoc8",100,351,0.844502,0.850723,0.855135,0.853003,0.857763,0.904643,0.905834
"adhoc8",10,352,0.53823,0.65268,0.644846,0.612746,0.689556,0.658835,0.517088
"adhoc8",20,352,0.787801,0.776497,0.774823,0.763158,0.794538,0.820548,0.798665
"adhoc8",30,352,0.744845,0.783788,0.781563,0.778284,0.794422,0.828373,0.791023
"adhoc8",40,352,0.792096,0.770445,0.775659,0.768283,0.78442,0.815672,0.797549
"adhoc8",50,352,0.790378,0.820569,0.824823,0.820524,0.830692,0.877058,0.865803
"adhoc8",60,352,0.872423,0.836689,0.840143,0.837685,0.84467,0.902288,0.887961
"adhoc8",70,352,0.793814,0.825481,0.828764,0.827891,0.832937,0.885703,0.876595
"adhoc8",80,352,0.819588,0.819664,0.824965,0.822282,0.828078,0.863813,0.867578
"adhoc8",90,352,0.816581,0.861055,0.864324,0.863217,0.866609,0.91827,0.914861
"adhoc8",100,352,0.852234,0.860178,0.864005,0.862568,0.866616,0.914733,0.913334
"adhoc8",10,353,0.684708,0.64925,0.637931,0.606555,0.68475,0.657565,0.457058
"adhoc8",20,353,0.691581,0.787013,0.786465,0.775254,0.804529,0.825817,0.812304
"adhoc8",30,353,0.733677,0.73279,0.742562,0.730295,0.754361,0.778905,0.727797
"adhoc8",40,353,0.823454,0.798915,0.803651,0.79778,0.812146,0.859987,0.847406
"adhoc8",50,353,0.724656,0.783926,0.79077,0.785064,0.797041,0.834732,0.82251
"adhoc8",60,353,0.809708,0.797543,0.804772,0.799972,0.809873,0.848311,0.840752
"adhoc8",70,353,0.835911,0.827575,0.832327,0.829326,0.836054,0.891603,0.87283
"adhoc8",80,353,0.831615,0.825379,0.82964,0.827642,0.83304,0.880733,0.870347
"adhoc8",90,353,0.827749,0.866385,0.870615,0.868923,0.87301,0.921192,0.921964
"adhoc8",100,353,0.898625,0.851279,0.85602,0.854074,0.858245,0.903978,0.906161
"adhoc8",10,354,0.565722,0.585754,0.574346,0.544876,0.620515,0.563782,0.33956
"adhoc8",20,354,0.621993,0.721763,0.729482,0.712334,0.747354,0.761361,0.706397
"adhoc8",30,354,0.677405,0.68034,0.686523,0.677465,0.700104,0.702479,0.597555
"adhoc8",40,354,0.801976,0.786318,0.790581,0.785545,0.799248,0.832302,0.81718
"adhoc8",50,354,0.838488,0.832665,0.83757,0.833173,0.842863,0.889249,0.87724
"adhoc8",60,354,0.869416,0.824067,0.829473,0.825038,0.833901,0.882044,0.868527
"adhoc8",70,354,0.727663,0.843321,0.847095,0.844315,0.850885,0.896266,0.893129
"adhoc8",80,354,0.818729,0.839503,0.84301,0.841166,0.846049,0.89792,0.888916
"adhoc8",90,354,0.863402,0.838012,0.84107,0.839559,0.844208,0.889222,0.88702
"adhoc8",100,354,0.856529,0.882334,0.886572,0.884813,0.888604,0.932596,0.933474
"adhoc8",10,355,0.601804,0.685583,0.674483,0.642917,0.719136,0.667602,0.582538
"adhoc8",20,355,0.702749,0.726665,0.731991,0.715208,0.75107,0.753264,0.719173
"adhoc8",30,355,0.760309,0.786516,0.791689,0.782114,0.802812,0.833688,0.823486
"adhoc8",40,355,0.766323,0.812368,0.818264,0.812003,0.825619,0.869301,0.855561
"adhoc8",50,355,0.830756,0.828498,0.831975,0.828899,0.837409,0.885126,0.879172
"adhoc8",60,355,0.863402,0.811943,0.817024,0.813904,0.821375,0.86851,0.858951
"adhoc8",70,355,0.866409,0.830748,0.8354,0.83266,0.839767,0.884682,0.880961
"adhoc8",80,355,0.855241,0.813947,0.819947,0.816761,0.823464,0.872521,0.861466
"adhoc8",90,355,0.885309,0.880464,0.882922,0.881712,0.885467,0.931492,0.927587
"adhoc8",100,355,0.810567,0.842633,0.848084,0.845942,0.850668,0.90012,0.892171
"adhoc8",10,356,0.674399,0.718066,0.705758,0.675701,0.748651,0.722896,0.670441
"adhoc8",20,356,0.769759,0.675172,0.679517,0.662154,0.700816,0.686379,0.579792
"adhoc8",30,356,0.755584,0.786708,0.793414,0.783071,0.804731,0.837963,0.819676
"adhoc8",40,356,0.69201,0.806001,0.810453,0.805669,0.817857,0.86137,0.840733
"adhoc8",50,356,0.798969,0.822433,0.82748,0.82273,0.833856,0.876736,0.865671
"adhoc8",60,356,0.858677,0.824896,0.829085,0.825814,0.833895,0.884518,0.870937
"adhoc8",70,356,0.891753,0.838098,0.845762,0.841509,0.849438,0.90236,0.899429
"adhoc8",80,356,0.873711,0.855182,0.860654,0.857931,0.863318,0.908698,0.908247
"adhoc8",90,356,0.853952,0.834204,0.838575,0.836982,0.841879,0.889097,0.875606
"adhoc8",100,356,0.864691,0.868586,0.87196,0.871165,0.874302,0.921137,0.91809
"adhoc8",10,357,0.545103,0.607195,0.597276,0.564865,0.6451,0.625617,0.413643
"adhoc8",20,357,0.512887,0.608629,0.610022,0.593592,0.633122,0.588534,0.381625
"adhoc8",30,357,0.632732,0.671473,0.678989,0.668375,0.69135,0.696614,0.550838
"adhoc8",40,357,0.778351,0.748092,0.757014,0.74831,0.765934,0.786908,0.761507
"adhoc8",50,357,0.801976,0.795684,0.80224,0.796285,0.808564,0.854024,0.845867
"adhoc8",60,357,0.825172,0.813704,0.819742,0.815933,0.824332,0.868209,0.863825
"adhoc8",70,357,0.862543,0.805568,0.812808,0.808584,0.817196,0.868278,0.851675
"adhoc8",80,357,0.790378,0.847843,0.853155,0.850706,0.855668,0.904461,0.898764
"adhoc8",90,357,0.85567,0.837897,0.842627,0.840385,0.845703,0.895239,0.885522
"adhoc8",100,357,0.887457,0.842922,0.847091,0.845549,0.849834,0.894433,0.893141
"adhoc8",10,358,0.362543,0.588621,0.586202,0.55215,0.628208,0.630376,0.320267
"adhoc8",20,358,0.707474,0.739296,0.73289,0.723721,0.754054,0.761581,0.692551
"adhoc8",30,358,0.829038,0.765565,0.769688,0.759773,0.781852,0.80575,0.778109
"adhoc8",40,358,0.793385,0.78686,0.793559,0.785922,0.801145,0.838334,0.834424
"adhoc8",50,358,0.810137,0.821533,0.82696,0.822639,0.832926,0.879896,0.868237
"adhoc8",60,358,0.736254,0.796344,0.80267,0.798148,0.807997,0.852364,0.84191
"adhoc8",70,358,0.838488,0.780706,0.785726,0.783134,0.790612,0.831562,0.807578
"adhoc8",80,358,0.856959,0.859669,0.8637,0.86135,0.866372,0.913775,0.912991
"adhoc8",90,358,0.799399,0.841432,0.84561,0.843806,0.848625,0.899325,0.890521
"adhoc8",100,358,0.878866,0.863693,0.867892,0.866344,0.869827,0.91822,0.91872
"adhoc8",10,359,0.456186,0.641363,0.63593,0.606169,0.674251,0.634027,0.386187
"adhoc8",20,359,0.635739,0.714743,0.713859,0.699743,0.735513,0.736022,0.679116
"adhoc8",30,359,0.698454,0.769458,0.773144,0.764022,0.785266,0.818723,0.78871
"adhoc8",40,359,0.809278,0.774352,0.78073,0.772692,0.788837,0.832538,0.802079
"adhoc8",50,359,0.774485,0.817317,0.823943,0.818885,0.82954,0.875136,0.870055
"adhoc8",60,359,0.832045,0.781674,0.786227,0.782285,0.792099,0.827353,0.824488
"adhoc8",70,359,0.799828,0.839136,0.842261,0.839956,0.84602,0.894337,0.889524
"adhoc8",80,359,0.82732,0.852256,0.855534,0.85395,0.859076,0.906459,0.910578
"adhoc8",90,359,0.869845,0.869253,0.872167,0.870899,0.874192,0.925694,0.922999
"adhoc8",100,359,0.867268,0.87753,0.880739,0.879602,0.882679,0.934165,0.932676
"adhoc8",10,360,0.644759,0.645415,0.636877,0.606327,0.679891,0.686255,0.466977
"adhoc8",20,360,0.74957,0.690038,0.695103,0.676731,0.715353,0.709243,0.634699
"adhoc8",30,360,0.803694,0.752767,0.75464,0.746198,0.768049,0.797741,0.762606
"adhoc8",40,360,0.753436,0.768695,0.772987,0.7673,0.7818,0.817948,0.788241
"adhoc8",50,360,0.875,0.816713,0.821346,0.816532,0.82744,0.872725,0.86442
"adhoc8",60,360,0.832474,0.822135,0.828673,0.824195,0.83365,0.878409,0.876604
"adhoc8",70,360,0.831186,0.850706,0.854742,0.852586,0.858304,0.906034,0.901828
"adhoc8",80,360,0.844931,0.840078,0.843285,0.841268,0.846921,0.88948,0.887902
"adhoc8",90,360,0.862973,0.858522,0.862051,0.860702,0.864651,0.914326,0.911502
"adhoc8",100,360,0.871564,0.875108,0.877687,0.876368,0.879936,0.928863,0.927731
"adhoc8",10,361,0.565292,0.626756,0.616812,0.587699,0.65955,0.637881,0.374569
"adhoc8",20,361,0.660223,0.728774,0.728704,0.714533,0.750349,0.779422,0.714042
"adhoc8",30,361,0.706615,0.759102,0.765569,0.755007,0.777648,0.796575,0.771268
"adhoc8",40,361,0.67268,0.802677,0.804241,0.801279,0.812525,0.859367,0.833574
"adhoc8",50,361,0.737543,0.758579,0.763686,0.758494,0.770171,0.804479,0.771153
"adhoc8",60,361,0.871134,0.813912,0.816544,0.813522,0.822079,0.871174,0.846987
"adhoc8",70,361,0.812285,0.79479,0.80186,0.797623,0.806216,0.837828,0.832347
"adhoc8",80,361,0.829038,0.859193,0.862294,0.860924,0.865412,0.915778,0.906102
"adhoc8",90,361,0.828608,0.827989,0.831495,0.830813,0.834721,0.882025,0.871492
"adhoc8",100,361,0.867698,0.863815,0.866968,0.866166,0.869595,0.915431,0.910105
"adhoc8",10,362,0.438574,0.658122,0.645703,0.61727,0.689393,0.649352,0.464839
"adhoc8",20,362,0.743557,0.793843,0.799091,0.784502,0.814802,0.838777,0.828401
"adhoc8",30,362,0.594072,0.755627,0.757565,0.751347,0.76971,0.790275,0.731883
"adhoc8",40,362,0.759021,0.809358,0.816792,0.809928,0.824033,0.874619,0.856506
"adhoc8",50,362,0.779639,0.802315,0.809217,0.803103,0.815143,0.85628,0.844547
"adhoc8",60,362,0.899485,0.832462,0.838118,0.833949,0.842503,0.891908,0.878329
"adhoc8",70,362,0.837629,0.855904,0.861245,0.858296,0.864728,0.913122,0.911753
"adhoc8",80,362,0.859966,0.843334,0.84888,0.846087,0.851925,0.904894,0.894728
"adhoc8",90,362,0.880584,0.856855,0.861227,0.860037,0.863386,0.913421,0.907865
"adhoc8",100,362,0.877148,0.867362,0.871477,0.869973,0.873523,0.921097,0.920731
"adhoc8",10,363,0.588058,0.610121,0.600129,0.569506,0.643232,0.626608,0.399937
"adhoc8",20,363,0.754725,0.724212,0.727169,0.713143,0.747207,0.755547,0.699239
"adhoc8",30,363,0.767612,0.831707,0.836552,0.828534,0.846088,0.88497,0.884412
"adhoc8",40,363,0.797251,0.741392,0.747477,0.74029,0.75684,0.772917,0.744598
"adhoc8",50,363,0.828608,0.809452,0.8157,0.810956,0.82144,0.862603,0.852309
"adhoc8",60,363,0.897337,0.813406,0.818854,0.814885,0.824734,0.872911,0.862475
"adhoc8",70,363,0.864261,0.828293,0.834663,0.831548,0.838305,0.885809,0.881672
"adhoc8",80,363,0.852234,0.835298,0.840728,0.838146,0.844254,0.892035,0.888067
"adhoc8",90,363,0.851375,0.840563,0.844247,0.842702,0.846782,0.886384,0.887101
"adhoc8",100,363,0.885309,0.840487,0.845036,0.843466,0.847503,0.897588,0.895051
"adhoc8",10,364,0.591065,0.683669,0.661975,0.638988,0.707378,0.662009,0.466537
"adhoc8",20,364,0.571735,0.762976,0.765592,0.751615,0.783483,0.804307,0.763958
"adhoc8",30,364,0.664948,0.747724,0.753523,0.743595,0.765381,0.784241,0.751694
"adhoc8",40,364,0.830326,0.791734,0.796674,0.790008,0.80469,0.836598,0.8339
"adhoc8",50,364,0.845361,0.837785,0.843622,0.839065,0.849144,0.894815,0.891817
"adhoc8",60,364,0.74957,0.816212,0.822553,0.81823,0.82682,0.874798,0.867133
"adhoc8",70,364,0.810997,0.839433,0.842518,0.840351,0.846465,0.895066,0.885065
"adhoc8",80,364,0.826031,0.822931,0.826914,0.825503,0.830311,0.878341,0.866433
"adhoc8",90,364,0.851375,0.841924,0.846,0.843965,0.84867,0.898078,0.892367
"adhoc8",100,364,0.866409,0.854106,0.857599,0.85621,0.860105,0.907697,0.9061
"adhoc8",10,365,0.601375,0.633146,0.625756,0.593865,0.670109,0.681367,0.487832
"adhoc8",20,365,0.612973,0.683049,0.691131,0.674229,0.709215,0.708208,0.622513
"adhoc8",30,365,0.743127,0.753296,0.759344,0.749268,0.771073,0.7897,0.76549
"adhoc8",40,365,0.622852,0.792139,0.798067,0.790682,0.80554,0.83998,0.832775
"adhoc8",50,365,0.789519,0.806351,0.812167,0.806848,0.817948,0.864373,0.847806
"adhoc8",60,365,0.810567,0.787896,0.792409,0.789726,0.798492,0.845264,0.827436
"adhoc8",70,365,0.844072,0.837455,0.842522,0.839645,0.845945,0.898185,0.889671
"adhoc8",80,365,0.885739,0.860813,0.865652,0.863025,0.868001,0.917721,0.915326
"adhoc8",90,365,0.809708,0.858689,0.862262,0.860856,0.864534,0.913992,0.909064
"adhoc8",100,365,0.872852,0.853251,0.857103,0.85532,0.859061,0.913356,0.900175
"adhoc8",10,366,0.641753,0.622915,0.618895,0.584391,0.661838,0.630158,0.455195
"adhoc8",20,366,0.666237,0.703619,0.70267,0.689089,0.724734,0.733231,0.612052
"adhoc8",30,366,0.741838,0.777254,0.78485,0.774225,0.795559,0.820533,0.815873
"adhoc8",40,366,0.770619,0.798744,0.802105,0.797095,0.810367,0.853302,0.830573
"adhoc8",50,366,0.801117,0.793442,0.799255,0.794255,0.805258,0.847434,0.835371
"adhoc8",60,366,0.840636,0.839965,0.845145,0.84138,0.849827,0.89787,0.897973
"adhoc8",70,366,0.816581,0.834316,0.837326,0.836156,0.841208,0.889079,0.879858
"adhoc8",80,366,0.864691,0.851957,0.855902,0.854555,0.859297,0.909344,0.89997
"adhoc8",90,366,0.863832,0.846358,0.85099,0.849219,0.85376,0.905424,0.899745
"adhoc8",100,366,0.873282,0.856194,0.860103,0.858944,0.862296,0.91325,0.910647
"adhoc8",10,367,0.68299,0.69193,0.683597,0.653616,0.72418,0.695275,0.614776
"adhoc8",20,367,0.686856,0.643073,0.649712,0.63016,0.670795,0.644517,0.529648
"adhoc8",30,367,0.748711,0.738076,0.747666,0.735822,0.75968,0.779666,0.746514
"adhoc8",40,367,0.791237,0.784937,0.789128,0.783039,0.79783,0.822457,0.811624
"adhoc8",50,367,0.790378,0.819897,0.826326,0.820658,0.831888,0.87227,0.871733
"adhoc8",60,367,0.835481,0.803513,0.808598,0.80508,0.813953,0.858315,0.850333
"adhoc8",70,367,0.829467,0.850207,0.854374,0.851967,0.85773,0.908349,0.89822
"adhoc8",80,367,0.820017,0.839745,0.844538,0.842289,0.84782,0.894814,0.889923
"adhoc8",90,367,0.861684,0.857152,0.862042,0.859761,0.864604,0.91972,0.913815
"adhoc8",100,367,0.84622,0.853771,0.857563,0.856491,0.860155,0.910882,0.909394
"adhoc8",10,368,0.694158,0.736027,0.725897,0.698771,0.765067,0.781506,0.668544
"adhoc8",20,368,0.745704,0.763949,0.758835,0.749972,0.778045,0.786669,0.748573
"adhoc8",30,368,0.722938,0.698309,0.70375,0.693999,0.716926,0.718321,0.640068
"adhoc8",40,368,0.782646,0.745263,0.7553,0.746261,0.763624,0.786922,0.749887
"adhoc8",50,368,0.843643,0.819055,0.824492,0.81914,0.830155,0.873586,0.869455
"adhoc8",60,368,0.852663,0.803917,0.810756,0.805993,0.81565,0.856289,0.849899
"adhoc8",70,368,0.832904,0.816948,0.821981,0.81912,0.825835,0.862992,0.856655
"adhoc8",80,368,0.829467,0.841502,0.84661,0.843852,0.849741,0.900512,0.895322
"adhoc8",90,368,0.848368,0.852669,0.856054,0.854638,0.858753,0.909912,0.900993
"adhoc8",100,368,0.831615,0.855395,0.858583,0.85723,0.861095,0.903081,0.902666
"adhoc8",10,369,0.57646,0.638679,0.625722,0.59774,0.666596,0.633827,0.388711
"adhoc8",20,369,0.671392,0.658427,0.662859,0.645874,0.683373,0.676529,0.559381
"adhoc8",30,369,0.709622,0.758817,0.762822,0.752431,0.775518,0.800519,0.77259
"adhoc8",40,369,0.797251,0.752302,0.755662,0.749431,0.764881,0.802597,0.762534
"adhoc8",50,369,0.873711,0.841259,0.847058,0.842912,0.851869,0.894199,0.894865
"adhoc8",60,369,0.804124,0.841218,0.845405,0.842355,0.849624,0.90139,0.891617
"adhoc8",70,369,0.835911,0.828145,0.833416,0.830355,0.83721,0.879304,0.876021
"adhoc8",80,369,0.879296,0.836026,0.839647,0.837617,0.843064,0.89514,0.881862
"adhoc8",90,369,0.815722,0.812978,0.816557,0.815385,0.819631,0.865523,0.856975
"adhoc8",100,369,0.838488,0.852228,0.856811,0.855051,0.859415,0.908546,0.902786
"adhoc8",10,370,0.611254,0.648731,0.639863,0.610041,0.683212,0.657304,0.509464
"adhoc8",20,370,0.756873,0.690277,0.696023,0.677508,0.716689,0.726706,0.643443
"adhoc8",30,370,0.76933,0.76155,0.768336,0.757024,0.780524,0.820503,0.789352
"adhoc8",40,370,0.733677,0.793394,0.797143,0.791953,0.804958,0.842961,0.814537
"adhoc8",50,370,0.830326,0.844409,0.849179,0.844446,0.854125,0.906111,0.89907
"adhoc8",60,370,0.844072,0.820435,0.82347,0.820971,0.828221,0.874137,0.860876
"adhoc8",70,370,0.876289,0.82918,0.834117,0.831697,0.838196,0.887435,0.876027
"adhoc8",80,370,0.881443,0.852944,0.858546,0.85568,0.861334,0.913142,0.906253
"adhoc8",90,370,0.842354,0.845243,0.84937,0.847964,0.852161,0.89868,0.895425
"adhoc8",100,370,0.882732,0.87196,0.874703,0.873988,0.87715,0.926922,0.922369
"adhoc8",10,371,0.649914,0.616594,0.607371,0.576537,0.652546,0.613927,0.406328
"adhoc8",20,371,0.716065,0.714979,0.720531,0.704412,0.739253,0.758347,0.663468
"adhoc8",30,371,0.847938,0.764949,0.773217,0.762817,0.784487,0.817301,0.773913
"adhoc8",40,371,0.713918,0.790396,0.799135,0.791268,0.807311,0.837202,0.828868
"adhoc8",50,371,0.828608,0.81966,0.823717,0.82027,0.829494,0.875005,0.866344
"adhoc8",60,371,0.79768,0.802576,0.809382,0.804612,0.814498,0.856062,0.848662
"adhoc8",70,371,0.850515,0.831391,0.837483,0.833618,0.841183,0.890884,0.887303
"adhoc8",80,371,0.726804,0.840903,0.845206,0.843045,0.84854,0.897696,0.88904
"adhoc8",90,371,0.868127,0.855044,0.859544,0.857693,0.862204,0.908874,0.904123
"adhoc8",100,371,0.813574,0.853961,0.857728,0.85638,0.859996,0.908462,0.907089
"adhoc8",10,372,0.533076,0.66729,0.658065,0.625545,0.700961,0.666395,0.568658
"adhoc8",20,372,0.703608,0.686936,0.689312,0.673865,0.709959,0.705278,0.621192
"adhoc8",30,372,0.808419,0.765379,0.773329,0.76297,0.785043,0.808393,0.798581
"adhoc8",40,372,0.706615,0.792345,0.798403,0.791496,0.806256,0.84466,0.823226
"adhoc8",50,372,0.837629,0.772563,0.777762,0.773027,0.784636,0.817863,0.783035
"adhoc8",60,372,0.863402,0.821538,0.82719,0.823245,0.831897,0.876148,0.867539
"adhoc8",70,372,0.876289,0.828612,0.83466,0.830894,0.838142,0.889454,0.8802
"adhoc8",80,372,0.852234,0.861851,0.86697,0.864257,0.870194,0.912062,0.913573
"adhoc8",90,372,0.847079,0.85082,0.854685,0.853174,0.857274,0.903685,0.903178
"adhoc8",100,372,0.885309,0.868806,0.872311,0.871553,0.874335,0.925613,0.916849
"adhoc8",10,373,0.688574,0.6073,0.597127,0.566258,0.640656,0.601166,0.304768
"adhoc8",20,373,0.652062,0.670127,0.671352,0.655531,0.6936,0.672956,0.533026
"adhoc8",30,373,0.623282,0.711848,0.715056,0.704553,0.729201,0.72268,0.677965
"adhoc8",40,373,0.677405,0.775623,0.782189,0.775576,0.790457,0.826833,0.804751
"adhoc8",50,373,0.825172,0.82197,0.827775,0.823419,0.833787,0.880056,0.873436
"adhoc8",60,373,0.707904,0.797726,0.804244,0.800725,0.809354,0.850929,0.834905
"adhoc8",70,373,0.892612,0.839506,0.844488,0.84146,0.847651,0.892824,0.894553
"adhoc8",80,373,0.885309,0.83531,0.840728,0.837689,0.843872,0.891494,0.887045
"adhoc8",90,373,0.853952,0.823836,0.827779,0.826719,0.831333,0.878305,0.863074
"adhoc8",100,373,0.861684,0.863163,0.86674,0.865393,0.869199,0.915498,0.913858
"adhoc8",10,374,0.582474,0.713371,0.703965,0.672381,0.747029,0.746208,0.686485
"adhoc8",20,374,0.748711,0.758435,0.761479,0.746374,0.780095,0.802453,0.787014
"adhoc8",30,374,0.693729,0.702118,0.709805,0.699232,0.721339,0.718375,0.643701
"adhoc8",40,374,0.786082,0.793926,0.798526,0.793135,0.807021,0.841631,0.831377
"adhoc8",50,374,0.786942,0.779865,0.786342,0.781056,0.792851,0.835172,0.815445
"adhoc8",60,374,0.782216,0.816855,0.82262,0.818339,0.827729,0.873188,0.864957
"adhoc8",70,374,0.849656,0.835827,0.841796,0.838562,0.845162,0.896158,0.882078
"adhoc8",80,374,0.81744,0.820133,0.823881,0.822621,0.82793,0.868805,0.861949
"adhoc8",90,374,0.807131,0.851521,0.856023,0.853905,0.858429,0.904107,0.902048
"adhoc8",100,374,0.842784,0.847557,0.851963,0.850521,0.854372,0.893573,0.897535
"adhoc8",10,375,0.579897,0.628305,0.616888,0.586664,0.662049,0.624631,0.417669
"adhoc8",20,375,0.79768,0.731631,0.733271,0.718661,0.753087,0.747913,0.708969
"adhoc8",30,375,0.781357,0.783084,0.785673,0.777738,0.797266,0.815458,0.796355
"adhoc8",40,375,0.806271,0.801257,0.805686,0.80003,0.813607,0.864428,0.842234
"adhoc8",50,375,0.852663,0.825195,0.831569,0.826744,0.836834,0.87954,0.879581
"adhoc8",60,375,0.832474,0.817968,0.823418,0.821231,0.82826,0.874365,0.857299
"adhoc8",70,375,0.829897,0.804244,0.8102,0.806394,0.814221,0.859507,0.848316
"adhoc8",80,375,0.829897,0.867375,0.87161,0.869343,0.874602,0.922538,0.919487
"adhoc8",90,375,0.802835,0.850845,0.855413,0.853635,0.857676,0.905706,0.899852
"adhoc8",100,375,0.853952,0.868936,0.873593,0.871942,0.875331,0.925744,0.920367
"adhoc8",10,376,0.667955,0.718361,0.698657,0.67219,0.748161,0.765497,0.633449
"adhoc8",20,376,0.503436,0.629124,0.636801,0.619691,0.655767,0.644177,0.445041
"adhoc8",30,376,0.756873,0.760719,0.766668,0.756544,0.778244,0.793597,0.759521
"adhoc8",40,376,0.791237,0.769012,0.775565,0.768439,0.784448,0.819199,0.795354
"adhoc8",50,376,0.764175,0.754791,0.761324,0.754889,0.76811,0.805525,0.763541
"adhoc8",60,376,0.816581,0.819321,0.823038,0.819868,0.828048,0.878493,0.864675
"adhoc8",70,376,0.801976,0.847034,0.850496,0.847831,0.854264,0.899075,0.896198
"adhoc8",80,376,0.815292,0.819969,0.823041,0.821598,0.826789,0.869778,0.859315
