"collection","n_t","trial","actual","KD","ML","MSQD","RES","SHw","SHwo"
"adhoc7",100,515,0.790888,0.827811,0.830671,0.828646,0.834259,0.887745,0.885654
"adhoc7",10,516,0.573836,0.635207,0.625765,0.595655,0.668564,0.674821,0.562667
"adhoc7",20,516,0.705183,0.702847,0.707673,0.691516,0.725317,0.720343,0.717138
"adhoc7",30,516,0.726925,0.662706,0.673462,0.659663,0.686188,0.724139,0.668352
"adhoc7",40,516,0.811163,0.748355,0.75659,0.748194,0.765159,0.802022,0.792586
"adhoc7",50,516,0.784758,0.753341,0.75805,0.752309,0.763515,0.809861,0.791511
"adhoc7",60,516,0.771277,0.764339,0.770575,0.765435,0.776204,0.827582,0.813638
"adhoc7",70,516,0.847661,0.798011,0.803738,0.799705,0.807134,0.85832,0.848153
"adhoc7",80,516,0.766003,0.814969,0.822825,0.818724,0.826222,0.871143,0.878991
"adhoc7",90,516,0.799311,0.846226,0.851622,0.848711,0.854769,0.905275,0.902972
"adhoc7",100,516,0.830023,0.819188,0.824103,0.821697,0.826201,0.888196,0.871971
"adhoc7",10,517,0.600453,0.548874,0.54593,0.51306,0.587353,0.565726,0.389813
"adhoc7",20,517,0.726484,0.659426,0.664637,0.646573,0.684934,0.693618,0.637337
"adhoc7",30,517,0.714375,0.723865,0.728255,0.719398,0.74019,0.769744,0.750719
"adhoc7",40,517,0.743236,0.722998,0.730805,0.721719,0.739521,0.769313,0.760238
"adhoc7",50,517,0.778036,0.772484,0.78018,0.773894,0.785781,0.824784,0.827791
"adhoc7",60,517,0.845536,0.790223,0.795099,0.790466,0.801601,0.8502,0.843536
"adhoc7",70,517,0.821918,0.806024,0.810379,0.807515,0.813951,0.863906,0.859462
"adhoc7",80,517,0.795209,0.807624,0.813994,0.810386,0.817116,0.869581,0.85836
"adhoc7",90,517,0.825847,0.81247,0.817533,0.814839,0.820744,0.869172,0.867872
"adhoc7",100,517,0.836344,0.830797,0.836137,0.833481,0.838393,0.886944,0.886909
"adhoc7",10,518,0.538697,0.558748,0.559042,0.52729,0.594553,0.545743,0.374297
"adhoc7",20,518,0.62682,0.640712,0.646456,0.627525,0.665245,0.673194,0.624999
"adhoc7",30,518,0.736923,0.741262,0.745288,0.735891,0.758086,0.795256,0.773089
"adhoc7",40,518,0.743414,0.733661,0.742394,0.734085,0.75041,0.800919,0.773792
"adhoc7",50,518,0.808465,0.77237,0.777015,0.771618,0.783195,0.82689,0.81981
"adhoc7",60,518,0.792244,0.792152,0.7992,0.794798,0.802884,0.855524,0.848259
"adhoc7",70,518,0.776653,0.778805,0.785561,0.781217,0.789535,0.846099,0.826382
"adhoc7",80,518,0.761109,0.796402,0.801135,0.798551,0.804607,0.848313,0.848947
"adhoc7",90,518,0.787043,0.804477,0.809585,0.806822,0.813124,0.869755,0.862889
"adhoc7",100,518,0.783468,0.840201,0.844496,0.842221,0.846688,0.894653,0.896534
"adhoc7",10,519,0.637084,0.63255,0.622205,0.593972,0.663498,0.606419,0.538637
"adhoc7",20,519,0.656337,0.631112,0.629981,0.614005,0.651128,0.664071,0.57432
"adhoc7",30,519,0.668463,0.706351,0.711663,0.701674,0.724555,0.761931,0.715911
"adhoc7",40,519,0.804718,0.719387,0.727903,0.718883,0.736352,0.772064,0.753472
"adhoc7",50,519,0.757644,0.778641,0.781635,0.777253,0.788544,0.840159,0.827106
"adhoc7",60,519,0.82989,0.79608,0.799821,0.796434,0.804518,0.867104,0.846254
"adhoc7",70,519,0.791891,0.817445,0.822797,0.819326,0.826634,0.876329,0.872559
"adhoc7",80,519,0.83877,0.806483,0.81219,0.808585,0.816219,0.868225,0.854196
"adhoc7",90,519,0.825471,0.812648,0.81878,0.815819,0.821004,0.872931,0.864311
"adhoc7",100,519,0.835081,0.826475,0.832301,0.829755,0.834858,0.888952,0.879298
"adhoc7",10,520,0.546812,0.588042,0.583442,0.550301,0.623955,0.604179,0.456194
"adhoc7",20,520,0.610724,0.700775,0.707589,0.691121,0.72638,0.7327,0.694956
"adhoc7",30,520,0.61755,0.673788,0.683875,0.670856,0.694941,0.737253,0.685579
"adhoc7",40,520,0.743028,0.707361,0.716896,0.707874,0.724821,0.782596,0.73635
"adhoc7",50,520,0.745867,0.78969,0.794586,0.790217,0.800069,0.853674,0.829121
"adhoc7",60,520,0.782953,0.782341,0.78708,0.783699,0.79146,0.843203,0.827019
"adhoc7",70,520,0.782527,0.813057,0.819097,0.814792,0.823435,0.869532,0.87463
"adhoc7",80,520,0.797121,0.826201,0.829797,0.827642,0.833199,0.885772,0.87922
"adhoc7",90,520,0.814939,0.796466,0.802371,0.79935,0.805397,0.861777,0.854518
"adhoc7",100,520,0.774213,0.816517,0.820682,0.818648,0.823083,0.877322,0.864388
"adhoc7",10,521,0.447347,0.535907,0.534225,0.502655,0.572359,0.544855,0.333448
"adhoc7",20,521,0.711991,0.622373,0.632181,0.611891,0.651766,0.657418,0.585337
"adhoc7",30,521,0.743891,0.670201,0.679305,0.667,0.691425,0.715721,0.659146
"adhoc7",40,521,0.725319,0.73768,0.742386,0.735518,0.751401,0.773911,0.763525
"adhoc7",50,521,0.765268,0.782762,0.786777,0.781753,0.793066,0.838933,0.838332
"adhoc7",60,521,0.78634,0.781747,0.789949,0.784997,0.793704,0.845855,0.828199
"adhoc7",70,521,0.809895,0.785405,0.791414,0.786865,0.795446,0.841627,0.841389
"adhoc7",80,521,0.861428,0.800884,0.806478,0.803027,0.809664,0.860698,0.861036
"adhoc7",90,521,0.84681,0.822704,0.826932,0.825347,0.829431,0.882671,0.879876
"adhoc7",100,521,0.799777,0.835249,0.839057,0.837004,0.841122,0.899645,0.890249
"adhoc7",10,522,0.544575,0.641225,0.631904,0.602921,0.67112,0.628917,0.607953
"adhoc7",20,522,0.610365,0.67198,0.676149,0.658536,0.696022,0.705688,0.657076
"adhoc7",30,522,0.581321,0.653902,0.664583,0.650838,0.677224,0.697228,0.660382
"adhoc7",40,522,0.724326,0.743437,0.751437,0.743435,0.759068,0.807465,0.773918
"adhoc7",50,522,0.742349,0.757213,0.763882,0.757147,0.770441,0.810574,0.790466
"adhoc7",60,522,0.774452,0.808447,0.813757,0.809523,0.818807,0.868184,0.866837
"adhoc7",70,522,0.779835,0.812813,0.818092,0.814537,0.821618,0.87781,0.864024
"adhoc7",80,522,0.805998,0.798463,0.804684,0.800914,0.808042,0.863639,0.839442
"adhoc7",90,522,0.822051,0.812277,0.819227,0.816106,0.821919,0.873308,0.875371
"adhoc7",100,522,0.785097,0.805129,0.810253,0.807613,0.813578,0.858348,0.860087
"adhoc7",10,523,0.624113,0.615016,0.60561,0.576292,0.647507,0.647799,0.504838
"adhoc7",20,523,0.645935,0.656379,0.660224,0.642707,0.6802,0.691528,0.638664
"adhoc7",30,523,0.75719,0.719578,0.724008,0.713331,0.73625,0.757904,0.738486
"adhoc7",40,523,0.689011,0.771301,0.779582,0.771168,0.786592,0.829599,0.823209
"adhoc7",50,523,0.784946,0.796719,0.801144,0.795975,0.80639,0.857935,0.843766
"adhoc7",60,523,0.699551,0.759988,0.767314,0.761988,0.773472,0.828558,0.815004
"adhoc7",70,523,0.816192,0.799802,0.806584,0.802896,0.808942,0.859661,0.847391
"adhoc7",80,523,0.827859,0.817208,0.822454,0.819234,0.82644,0.86679,0.873733
"adhoc7",90,523,0.836047,0.84526,0.849533,0.847766,0.851673,0.902607,0.904536
"adhoc7",100,523,0.803119,0.849811,0.854599,0.852169,0.856119,0.906738,0.905357
"adhoc7",10,524,0.261258,0.571501,0.570573,0.537305,0.611157,0.568581,0.463855
"adhoc7",20,524,0.767971,0.719912,0.725719,0.709176,0.741487,0.771571,0.744298
"adhoc7",30,524,0.725816,0.75014,0.756727,0.74647,0.766942,0.79957,0.783834
"adhoc7",40,524,0.75857,0.767343,0.77535,0.76739,0.783145,0.824584,0.817403
"adhoc7",50,524,0.798398,0.740426,0.749102,0.742023,0.754836,0.800425,0.778843
"adhoc7",60,524,0.793235,0.788858,0.792363,0.788313,0.796725,0.850273,0.828605
"adhoc7",70,524,0.810365,0.788962,0.794312,0.790962,0.797556,0.854805,0.841721
"adhoc7",80,524,0.75637,0.795751,0.802682,0.799198,0.805109,0.863185,0.843821
"adhoc7",90,524,0.770671,0.800136,0.805783,0.803137,0.808732,0.865373,0.850997
"adhoc7",100,524,0.813291,0.831564,0.838058,0.835074,0.840364,0.892756,0.896936
"adhoc7",10,525,0.625805,0.603054,0.592228,0.560414,0.638256,0.559136,0.520156
"adhoc7",20,525,0.62691,0.702657,0.709059,0.692126,0.725824,0.742658,0.716758
"adhoc7",30,525,0.687284,0.709424,0.712014,0.703496,0.724502,0.75458,0.713686
"adhoc7",40,525,0.786045,0.754813,0.76129,0.752986,0.768421,0.820146,0.804341
"adhoc7",50,525,0.79843,0.743418,0.752467,0.744709,0.759011,0.78691,0.785708
"adhoc7",60,525,0.781965,0.808144,0.813023,0.807795,0.817673,0.860686,0.865289
"adhoc7",70,525,0.740353,0.776275,0.784362,0.780253,0.787885,0.847726,0.816182
"adhoc7",80,525,0.796837,0.823334,0.828388,0.825737,0.832316,0.882435,0.883878
"adhoc7",90,525,0.815718,0.811981,0.816523,0.813494,0.818897,0.871443,0.864466
"adhoc7",100,525,0.828691,0.845002,0.849114,0.847453,0.851346,0.902903,0.90085
"adhoc7",10,526,0.557613,0.68429,0.677709,0.648293,0.715904,0.682938,0.636677
"adhoc7",20,526,0.766165,0.743752,0.748158,0.732245,0.765864,0.807346,0.777593
"adhoc7",30,526,0.759284,0.730333,0.735411,0.726073,0.746924,0.786141,0.748775
"adhoc7",40,526,0.717521,0.7051,0.713575,0.704776,0.722294,0.75215,0.736449
"adhoc7",50,526,0.719048,0.784575,0.792057,0.786364,0.797565,0.844111,0.834418
"adhoc7",60,526,0.72706,0.801838,0.80827,0.803549,0.811649,0.866406,0.85581
"adhoc7",70,526,0.774666,0.824252,0.831255,0.827136,0.83467,0.881807,0.882542
"adhoc7",80,526,0.782137,0.819806,0.826155,0.823055,0.830267,0.881781,0.87746
"adhoc7",90,526,0.798676,0.833701,0.83867,0.836209,0.840517,0.892511,0.892422
"adhoc7",100,526,0.762134,0.817274,0.822826,0.820048,0.82481,0.876995,0.87686
"adhoc7",10,527,0.626747,0.559501,0.551452,0.520499,0.592255,0.544432,0.380339
"adhoc7",20,527,0.669005,0.678297,0.68309,0.665762,0.701823,0.701284,0.677006
"adhoc7",30,527,0.691518,0.694587,0.703435,0.691436,0.714973,0.733409,0.70092
"adhoc7",40,527,0.74582,0.702499,0.71147,0.701939,0.720577,0.753213,0.72152
"adhoc7",50,527,0.764803,0.786608,0.792964,0.787233,0.800517,0.842515,0.837077
"adhoc7",60,527,0.798694,0.796774,0.801389,0.797369,0.806277,0.851852,0.851204
"adhoc7",70,527,0.819389,0.818436,0.826192,0.821802,0.830108,0.877744,0.880442
"adhoc7",80,527,0.761977,0.805417,0.811493,0.807696,0.815573,0.858853,0.854633
"adhoc7",90,527,0.824385,0.80612,0.811414,0.808879,0.814362,0.86952,0.857456
"adhoc7",100,527,0.799223,0.83483,0.840727,0.837923,0.843584,0.885721,0.894033
"adhoc7",10,528,0.402243,0.499318,0.499411,0.467769,0.537485,0.468184,0.262754
"adhoc7",20,528,0.492297,0.611009,0.621099,0.602654,0.637926,0.655317,0.533992
"adhoc7",30,528,0.759822,0.692941,0.701784,0.689114,0.714819,0.738017,0.721407
"adhoc7",40,528,0.741231,0.747998,0.755013,0.747458,0.764005,0.801805,0.796466
"adhoc7",50,528,0.742116,0.710315,0.717992,0.710706,0.725429,0.756354,0.725959
"adhoc7",60,528,0.80978,0.781696,0.787825,0.783272,0.792226,0.841699,0.837357
"adhoc7",70,528,0.802941,0.786975,0.79196,0.788338,0.795669,0.846021,0.841468
"adhoc7",80,528,0.805766,0.788499,0.793891,0.791005,0.797579,0.840865,0.842719
"adhoc7",90,528,0.851215,0.801802,0.806513,0.803874,0.809127,0.869175,0.856517
"adhoc7",100,528,0.770399,0.828788,0.832566,0.831121,0.834948,0.891601,0.884133
"adhoc7",10,529,0.487657,0.577751,0.56473,0.537211,0.605741,0.5598,0.375049
"adhoc7",20,529,0.67674,0.599418,0.604184,0.587593,0.622566,0.620435,0.539311
"adhoc7",30,529,0.544348,0.656458,0.665454,0.653425,0.676896,0.694065,0.62909
"adhoc7",40,529,0.720542,0.766782,0.773521,0.765576,0.780393,0.822169,0.805733
"adhoc7",50,529,0.718959,0.728808,0.737309,0.730311,0.743656,0.785234,0.762305
"adhoc7",60,529,0.768206,0.770114,0.77786,0.771902,0.784269,0.830031,0.823921
"adhoc7",70,529,0.653098,0.774451,0.780341,0.777321,0.78421,0.828375,0.813079
"adhoc7",80,529,0.795322,0.802532,0.807989,0.804513,0.810421,0.861832,0.858522
"adhoc7",90,529,0.840247,0.804746,0.812499,0.809394,0.814675,0.872455,0.85689
"adhoc7",100,529,0.814499,0.820266,0.826377,0.823772,0.828782,0.874177,0.87687
"adhoc7",10,530,0.53871,0.700536,0.692886,0.66416,0.728444,0.728528,0.658129
"adhoc7",20,530,0.651186,0.688658,0.690807,0.676787,0.712078,0.71122,0.6872
"adhoc7",30,530,0.753082,0.754964,0.76025,0.75073,0.771253,0.79904,0.789604
"adhoc7",40,530,0.771037,0.734736,0.744729,0.735485,0.75386,0.793611,0.783119
"adhoc7",50,530,0.700028,0.730382,0.740478,0.732685,0.747503,0.786411,0.770363
"adhoc7",60,530,0.79506,0.797605,0.803752,0.798547,0.808931,0.863268,0.858915
"adhoc7",70,530,0.752765,0.838176,0.84335,0.840499,0.847041,0.895465,0.897079
"adhoc7",80,530,0.782955,0.81962,0.82494,0.821021,0.828608,0.882575,0.879593
"adhoc7",90,530,0.790149,0.830261,0.835045,0.832531,0.836483,0.890626,0.885548
"adhoc7",100,530,0.780114,0.84297,0.848063,0.845648,0.851555,0.89595,0.903343
"adhoc7",10,531,0.60408,0.553186,0.547468,0.516594,0.586691,0.60551,0.416331
"adhoc7",20,531,0.65541,0.73881,0.745414,0.730039,0.761465,0.789503,0.763616
"adhoc7",30,531,0.773535,0.700291,0.70737,0.696225,0.719814,0.735511,0.72567
"adhoc7",40,531,0.717229,0.779295,0.788701,0.779825,0.796673,0.835245,0.838229
"adhoc7",50,531,0.67413,0.781964,0.787691,0.782017,0.793089,0.843419,0.828901
"adhoc7",60,531,0.705743,0.740056,0.749888,0.742945,0.75456,0.795796,0.79
"adhoc7",70,531,0.777264,0.775929,0.783918,0.778823,0.78869,0.830512,0.829887
"adhoc7",80,531,0.77309,0.796679,0.803624,0.80013,0.806288,0.853943,0.845688
"adhoc7",90,531,0.797304,0.798116,0.805557,0.802115,0.806481,0.865177,0.854916
"adhoc7",100,531,0.818034,0.808005,0.812151,0.810511,0.814599,0.875641,0.854355
"adhoc7",10,532,0.623187,0.567157,0.566141,0.532742,0.605195,0.590215,0.474119
"adhoc7",20,532,0.597208,0.639672,0.648054,0.630337,0.668255,0.668728,0.609846
"adhoc7",30,532,0.745062,0.695105,0.70275,0.691468,0.716442,0.72848,0.706653
"adhoc7",40,532,0.769819,0.783382,0.786685,0.78194,0.793981,0.8384,0.827165
"adhoc7",50,532,0.816881,0.785525,0.792934,0.786541,0.79813,0.849069,0.849255
"adhoc7",60,532,0.775811,0.790528,0.796875,0.791836,0.80227,0.84993,0.846856
"adhoc7",70,532,0.801864,0.79426,0.801672,0.797666,0.804493,0.856308,0.85101
"adhoc7",80,532,0.812503,0.846156,0.852545,0.849253,0.856047,0.903625,0.90463
"adhoc7",90,532,0.796262,0.806051,0.811262,0.808284,0.81314,0.866377,0.86324
"adhoc7",100,532,0.835687,0.845925,0.850766,0.848237,0.852308,0.90314,0.909549
"adhoc7",10,533,0.723963,0.602568,0.600075,0.567225,0.641102,0.653403,0.537089
"adhoc7",20,533,0.736121,0.626116,0.63404,0.614049,0.653218,0.647282,0.559216
"adhoc7",30,533,0.77721,0.70118,0.708429,0.696117,0.720565,0.744759,0.71745
"adhoc7",40,533,0.756315,0.761029,0.768415,0.76107,0.775258,0.820406,0.7916
"adhoc7",50,533,0.792149,0.782385,0.790396,0.78298,0.796125,0.838511,0.837297
"adhoc7",60,533,0.761456,0.784216,0.788713,0.78472,0.792553,0.850734,0.820548
"adhoc7",70,533,0.819629,0.798852,0.804252,0.800474,0.807765,0.849413,0.850868
"adhoc7",80,533,0.859218,0.806983,0.813589,0.809795,0.816459,0.862674,0.864744
"adhoc7",90,533,0.811618,0.843392,0.848087,0.845644,0.850093,0.905462,0.901438
"adhoc7",100,533,0.769178,0.836174,0.841695,0.838979,0.843312,0.899037,0.890305
"adhoc7",10,534,0.561344,0.591646,0.58368,0.552093,0.62754,0.560451,0.473854
"adhoc7",20,534,0.692553,0.664557,0.672522,0.655196,0.690214,0.719513,0.650949
"adhoc7",30,534,0.729497,0.701821,0.710492,0.698735,0.721452,0.749055,0.713079
"adhoc7",40,534,0.69149,0.754734,0.762136,0.754367,0.770036,0.819973,0.804283
"adhoc7",50,534,0.793291,0.755797,0.761317,0.755032,0.767188,0.823053,0.800526
"adhoc7",60,534,0.781559,0.77871,0.786266,0.780831,0.791586,0.824858,0.824543
"adhoc7",70,534,0.852117,0.775464,0.783653,0.779294,0.788652,0.837562,0.830751
"adhoc7",80,534,0.834134,0.807519,0.815477,0.811753,0.817585,0.870665,0.865649
"adhoc7",90,534,0.763822,0.820906,0.826446,0.823934,0.830173,0.881927,0.881325
"adhoc7",100,534,0.864555,0.8098,0.813336,0.810925,0.815868,0.867513,0.868077
"adhoc7",10,535,0.627205,0.565171,0.556543,0.524709,0.600872,0.592253,0.369989
"adhoc7",20,535,0.588741,0.641299,0.646208,0.630809,0.664658,0.693848,0.604033
"adhoc7",30,535,0.717544,0.723161,0.731159,0.720236,0.742394,0.781507,0.748976
"adhoc7",40,535,0.759374,0.770104,0.775097,0.767915,0.784053,0.82315,0.818346
"adhoc7",50,535,0.753051,0.745713,0.754682,0.747908,0.7604,0.797732,0.779434
"adhoc7",60,535,0.771086,0.790727,0.796082,0.792161,0.800735,0.843876,0.848861
"adhoc7",70,535,0.800154,0.785086,0.791258,0.786649,0.7943,0.849485,0.834195
"adhoc7",80,535,0.820736,0.801145,0.809206,0.805561,0.812002,0.8634,0.856966
"adhoc7",90,535,0.765096,0.806617,0.813313,0.810193,0.816038,0.867968,0.858293
"adhoc7",100,535,0.837757,0.818401,0.822814,0.820651,0.826233,0.870232,0.878783
"adhoc7",10,536,0.577174,0.595199,0.591506,0.559355,0.63108,0.620455,0.50004
"adhoc7",20,536,0.739321,0.611364,0.620093,0.600338,0.640827,0.628566,0.521827
"adhoc7",30,536,0.751169,0.725481,0.730873,0.720887,0.742357,0.770535,0.740922
"adhoc7",40,536,0.689847,0.667291,0.678239,0.66768,0.687306,0.717744,0.668907
"adhoc7",50,536,0.80616,0.776617,0.785828,0.778986,0.792311,0.831996,0.830726
"adhoc7",60,536,0.705808,0.720894,0.729101,0.723819,0.73402,0.798828,0.752612
"adhoc7",70,536,0.778799,0.785108,0.793085,0.788387,0.796509,0.847469,0.837915
"adhoc7",80,536,0.727572,0.826184,0.833736,0.829959,0.836963,0.879045,0.886017
"adhoc7",90,536,0.856412,0.821423,0.826073,0.823689,0.828997,0.87681,0.879686
"adhoc7",100,536,0.860054,0.828463,0.835194,0.832605,0.836463,0.88897,0.887536
"adhoc7",10,537,0.575155,0.618932,0.616882,0.585076,0.655717,0.637042,0.55169
"adhoc7",20,537,0.714446,0.706288,0.707821,0.693272,0.726005,0.754393,0.730223
"adhoc7",30,537,0.679559,0.665096,0.672653,0.660811,0.685124,0.696183,0.650089
"adhoc7",40,537,0.744604,0.732243,0.738828,0.730357,0.746432,0.784042,0.769416
"adhoc7",50,537,0.769155,0.761375,0.766194,0.759954,0.77299,0.813269,0.813476
"adhoc7",60,537,0.754706,0.777809,0.782449,0.777757,0.787744,0.840224,0.83267
"adhoc7",70,537,0.753861,0.804314,0.809239,0.80546,0.812345,0.862457,0.856517
"adhoc7",80,537,0.783457,0.82589,0.832393,0.829014,0.83553,0.889649,0.884901
"adhoc7",90,537,0.798256,0.815464,0.821421,0.818065,0.823865,0.874152,0.873153
"adhoc7",100,537,0.778504,0.819707,0.823969,0.822315,0.827264,0.881802,0.869879
"adhoc7",10,538,0.529871,0.621168,0.613057,0.580615,0.656789,0.586309,0.518523
"adhoc7",20,538,0.655509,0.633006,0.643601,0.623492,0.662275,0.654063,0.603371
"adhoc7",30,538,0.629329,0.661557,0.670066,0.657201,0.683578,0.679782,0.65468
"adhoc7",40,538,0.738752,0.749545,0.758291,0.749444,0.766932,0.805842,0.805472
"adhoc7",50,538,0.723363,0.764791,0.772656,0.765604,0.779238,0.826021,0.820682
"adhoc7",60,538,0.725895,0.76689,0.774619,0.769133,0.78039,0.822909,0.808322
"adhoc7",70,538,0.80835,0.738112,0.747245,0.741687,0.751924,0.79709,0.779333
"adhoc7",80,538,0.788982,0.789841,0.796465,0.792257,0.799021,0.846239,0.84691
"adhoc7",90,538,0.874329,0.813242,0.820471,0.816842,0.823288,0.874044,0.867735
"adhoc7",100,538,0.875036,0.806616,0.812034,0.809495,0.815257,0.869543,0.86124
"adhoc7",10,539,0.615631,0.661378,0.655762,0.624016,0.697707,0.729086,0.631481
"adhoc7",20,539,0.560144,0.682104,0.679261,0.667581,0.699738,0.678112,0.647844
"adhoc7",30,539,0.798034,0.712963,0.716395,0.70691,0.727237,0.742038,0.718278
"adhoc7",40,539,0.68035,0.750903,0.757217,0.749211,0.765045,0.803999,0.797684
"adhoc7",50,539,0.692846,0.751083,0.759125,0.752308,0.766005,0.81031,0.795906
"adhoc7",60,539,0.718816,0.773213,0.780475,0.774664,0.785171,0.824422,0.828255
"adhoc7",70,539,0.791438,0.807242,0.811114,0.808876,0.814762,0.868664,0.856879
"adhoc7",80,539,0.744105,0.78287,0.790151,0.786174,0.793856,0.846207,0.827208
"adhoc7",90,539,0.767565,0.840118,0.845509,0.842813,0.848471,0.89611,0.899843
"adhoc7",100,539,0.773742,0.82721,0.831954,0.829468,0.834093,0.88245,0.882844
"adhoc7",10,540,0.509416,0.617977,0.603229,0.575359,0.645658,0.676944,0.49203
"adhoc7",20,540,0.65384,0.655323,0.664334,0.644987,0.683411,0.696038,0.644732
"adhoc7",30,540,0.708011,0.694383,0.702589,0.689883,0.714741,0.737594,0.725181
"adhoc7",40,540,0.742058,0.772011,0.780397,0.772325,0.788682,0.832372,0.830966
"adhoc7",50,540,0.795499,0.748148,0.755348,0.748213,0.761754,0.802043,0.789871
"adhoc7",60,540,0.746614,0.788887,0.795535,0.790368,0.800917,0.850312,0.838102
"adhoc7",70,540,0.825763,0.816683,0.819696,0.8166,0.824487,0.880712,0.865629
"adhoc7",80,540,0.783351,0.829923,0.836221,0.832626,0.839258,0.889854,0.886957
"adhoc7",90,540,0.723852,0.828396,0.833266,0.830804,0.835815,0.88621,0.878007
"adhoc7",100,540,0.861623,0.835938,0.840594,0.838178,0.843086,0.893701,0.895239
"adhoc7",10,541,0.601639,0.565373,0.560222,0.527594,0.600737,0.530122,0.403332
"adhoc7",20,541,0.612301,0.662977,0.663992,0.649093,0.682272,0.698095,0.62445
"adhoc7",30,541,0.57784,0.639955,0.650418,0.637285,0.662851,0.676041,0.604318
"adhoc7",40,541,0.752142,0.725315,0.735384,0.725537,0.743595,0.775979,0.768747
"adhoc7",50,541,0.793804,0.79148,0.798694,0.792576,0.804459,0.840634,0.844551
"adhoc7",60,541,0.767379,0.802408,0.809905,0.804579,0.814741,0.854732,0.865187
"adhoc7",70,541,0.840362,0.803984,0.810033,0.806119,0.813072,0.876102,0.855908
"adhoc7",80,541,0.819294,0.832917,0.839606,0.83627,0.842715,0.893344,0.890376
"adhoc7",90,541,0.779608,0.824772,0.831665,0.828313,0.834154,0.879534,0.885539
"adhoc7",100,541,0.828019,0.796663,0.801477,0.798742,0.804873,0.856766,0.851416
"adhoc7",10,542,0.663765,0.602206,0.595604,0.565072,0.636505,0.636009,0.528702
"adhoc7",20,542,0.681446,0.6802,0.684883,0.667046,0.705074,0.722827,0.671864
"adhoc7",30,542,0.548915,0.660321,0.669297,0.656483,0.681871,0.690333,0.663624
"adhoc7",40,542,0.753504,0.772473,0.77963,0.771642,0.787672,0.824323,0.823054
"adhoc7",50,542,0.747517,0.782783,0.787209,0.782019,0.79163,0.849092,0.82595
"adhoc7",60,542,0.75828,0.813263,0.816114,0.811988,0.821894,0.86415,0.868687
"adhoc7",70,542,0.781457,0.821299,0.827563,0.823475,0.831191,0.882441,0.879381
"adhoc7",80,542,0.796948,0.827202,0.831813,0.829125,0.834574,0.886579,0.881139
"adhoc7",90,542,0.826448,0.790358,0.798283,0.794321,0.80078,0.851215,0.838871
"adhoc7",100,542,0.81339,0.822114,0.828508,0.825699,0.830705,0.879166,0.882811
"adhoc7",10,543,0.279109,0.511825,0.512451,0.477366,0.553636,0.537824,0.314858
"adhoc7",20,543,0.775324,0.666733,0.668129,0.650905,0.688845,0.705313,0.651448
"adhoc7",30,543,0.716888,0.725137,0.734376,0.722197,0.745921,0.758936,0.751292
"adhoc7",40,543,0.76683,0.790524,0.799033,0.79106,0.806523,0.849101,0.8466
"adhoc7",50,543,0.792481,0.803438,0.810392,0.805077,0.815791,0.863802,0.85968
"adhoc7",60,543,0.727301,0.790545,0.798707,0.793459,0.802668,0.848604,0.840194
"adhoc7",70,543,0.795464,0.779733,0.784118,0.780133,0.789786,0.844116,0.833981
"adhoc7",80,543,0.767976,0.784811,0.790906,0.786942,0.79506,0.838541,0.834854
"adhoc7",90,543,0.799754,0.815631,0.82181,0.818758,0.824396,0.873172,0.874856
"adhoc7",100,543,0.838877,0.833691,0.83976,0.837051,0.841959,0.891434,0.892245
"adhoc7",10,544,0.628585,0.614819,0.611526,0.579474,0.653442,0.646271,0.547799
"adhoc7",20,544,0.720251,0.693833,0.696658,0.680657,0.713052,0.739445,0.693891
"adhoc7",30,544,0.721616,0.727152,0.731485,0.721061,0.743347,0.777614,0.752849
"adhoc7",40,544,0.727606,0.754994,0.763197,0.754848,0.771272,0.803215,0.795754
"adhoc7",50,544,0.767907,0.775207,0.783026,0.776137,0.789007,0.829441,0.833077
"adhoc7",60,544,0.714431,0.764481,0.770992,0.765227,0.776026,0.825038,0.805009
"adhoc7",70,544,0.715672,0.756667,0.764409,0.760112,0.769762,0.818766,0.802867
"adhoc7",80,544,0.804422,0.828534,0.833157,0.830257,0.836498,0.881936,0.881452
"adhoc7",90,544,0.853015,0.801855,0.808135,0.804491,0.8116,0.854041,0.861741
"adhoc7",100,544,0.846002,0.841587,0.84754,0.844844,0.849741,0.894528,0.899215
"adhoc7",10,545,0.47575,0.643859,0.636092,0.60488,0.676274,0.654944,0.590722
"adhoc7",20,545,0.69033,0.650022,0.65452,0.63726,0.674674,0.659684,0.620317
"adhoc7",30,545,0.732924,0.689563,0.696246,0.685409,0.709358,0.742927,0.690841
"adhoc7",40,545,0.70953,0.755242,0.761848,0.754027,0.769951,0.802234,0.796357
"adhoc7",50,545,0.765041,0.791177,0.795015,0.790118,0.801339,0.850495,0.842299
"adhoc7",60,545,0.808499,0.801224,0.808531,0.803872,0.812466,0.862848,0.860033
"adhoc7",70,545,0.768198,0.800854,0.805039,0.801592,0.810579,0.859105,0.859103
"adhoc7",80,545,0.821911,0.799528,0.805837,0.802475,0.808991,0.851758,0.855635
"adhoc7",90,545,0.753832,0.813532,0.817955,0.815508,0.822012,0.867229,0.870039
"adhoc7",100,545,0.811255,0.838695,0.842444,0.840388,0.844636,0.893616,0.894452
"adhoc7",10,546,0.58966,0.557764,0.544468,0.516763,0.587345,0.579817,0.373901
"adhoc7",20,546,0.684528,0.711877,0.716908,0.700382,0.734871,0.735989,0.721334
